period,cop_t,bus_0_voltage_pu,bus_1_voltage_pu,bus_2_voltage_pu,bus_3_voltage_pu,bus_4_voltage_pu,bus_5_voltage_pu,bus_6_voltage_pu,bus_7_voltage_pu,bus_8_voltage_pu,bus_9_voltage_pu,bus_10_voltage_pu,bus_11_voltage_pu,bus_12_voltage_pu,bus_13_voltage_pu,bus_14_voltage_pu,bus_15_voltage_pu,bus_16_voltage_pu,bus_17_voltage_pu,bus_18_voltage_pu,bus_19_voltage_pu,bus_20_voltage_pu,bus_21_voltage_pu,bus_22_voltage_pu,bus_23_voltage_pu,bus_24_voltage_pu,bus_25_voltage_pu,bus_26_voltage_pu,bus_27_voltage_pu,bus_28_voltage_pu,bus_29_voltage_pu,bus_30_voltage_pu,bus_31_voltage_pu,bus_32_voltage_pu,bus_33_voltage_pu,bus_34_voltage_pu,bus_35_voltage_pu,bus_36_voltage_pu,bus_37_voltage_pu,bus_38_voltage_pu,bus_39_voltage_pu,bus_40_voltage_pu,bus_41_voltage_pu,bus_42_voltage_pu,bus_43_voltage_pu,line_0_loading_pct,line_1_loading_pct,line_2_loading_pct,line_3_loading_pct,line_4_loading_pct,line_5_loading_pct,line_6_loading_pct,line_7_loading_pct,line_8_loading_pct,line_9_loading_pct,line_10_loading_pct,line_11_loading_pct,line_12_loading_pct,line_13_loading_pct,line_14_loading_pct,line_15_loading_pct,line_16_loading_pct,line_17_loading_pct,line_18_loading_pct,line_19_loading_pct,line_20_loading_pct,line_21_loading_pct,line_22_loading_pct,line_23_loading_pct,line_24_loading_pct,line_25_loading_pct,line_26_loading_pct,line_27_loading_pct,line_28_loading_pct,line_29_loading_pct,line_30_loading_pct,line_31_loading_pct,line_32_loading_pct,line_33_loading_pct,line_34_loading_pct,line_35_loading_pct,line_36_loading_pct,line_37_loading_pct,line_38_loading_pct,line_39_loading_pct,line_40_loading_pct,line_41_loading_pct,transformer_0_loading_pct,ext_grid_import_mw,ext_grid_export_mw,net_grid_power_mw,transformer_signed_p_mw,transformer_grid_mw,hp_elec_mw,gross_load_mw,bess_energy_bus_21_mwh,bess_total_capacity_mwh,bess_charge_bus_21_mw,bess_discharge_bus_21_mw
26,1.0,1.0,0.989516648516084,0.9903155656736937,0.9900666811781481,0.9896499846746639,0.9880373704462242,0.9898851338393371,0.9880007541279574,0.9913015551893797,0.991863183013283,0.9901150455046374,0.9891592977973221,0.9898230000866584,0.9896652145001077,0.9918631830132829,0.9920280240911936,0.9887608999639503,0.9881265652171222,0.988396107227172,0.991863183013283,0.9878594936088587,0.9919298519850479,0.9880273763142621,0.988936856058153,0.9896761295335288,0.9878978374857716,0.9877529064835997,0.9881676489709744,0.9880083966749617,0.9918631830132828,0.9896728581126946,0.9882434112777305,0.9909536880503111,0.9880262998134299,0.991863183013283,0.9868331026096752,0.9848643467140134,0.9825783110451631,0.9813878363532508,0.9803884275857887,0.9802100843775806,0.9804830598247402,0.9802015838016843,0.9800830261007731,0.0,0.5890602895943574,0.1556712470671126,1.2126617117944798,7.977933074049691,5.567312852960102,4.39563557655741,1.1781337797890654,0.2772129713132974,56.51550194746433,1.711605744217502,5.842480824583793,0.9010429844353901,2.0090056755434693,0.934017181112304,0.0,0.6238232020521508,1.7321690448373055,5.016826629653679,7.7043446250233645,4.119671576600773,0.7783502238000675,5.291978682680951,0.0,8.248180503089113,1.8668281924705625,1.8358155311000681,0.0,8.24899683223803,1.4551335534535292,1.556366621272835,3.8434027010670655,0.4331369471171499,17.077259841862507,13.941340073246675,12.615906911664643,11.288808061217585,4.859963609853349,1.617894161540961,6.442538365024992,2.808572932246103,0.9102389404645007,58.27218899670352,0.29025633409096946,0.0,0.29025633409096946,-0.29025633409096946,0.29025633409096946,0.24391735625739341,0.29025633409096946,0.1,0.1,0.0,0.0
27,1.0,1.0,0.9883900263816933,0.9893338121798039,0.9890397971495489,0.9885475405515216,0.9866425089820582,0.9888253296062967,0.9865992529813199,0.9904985923990376,0.9912089549455612,0.9890969314394322,0.9879678768132436,0.9887519290630702,0.9885655320201295,0.9912089549455612,0.9913567928091429,0.9874972370059083,0.9867478775515492,0.9870662959490715,0.9912089549455612,0.9864323775168377,0.9912408190330533,0.986630702601734,0.9877050994372225,0.9885784262901182,0.986477674336577,0.9863064628157667,0.9867964110735163,0.9866082813608651,0.9912089549455612,0.9885745616584807,0.9868859114534587,0.9900876460795662,0.9866294308976687,0.9912089549455612,0.984812010379952,0.9823316881962323,0.9794516434965728,0.9779518329847597,0.9766927354287842,0.9764680510905129,0.9768119571373177,0.97645734170444,0.9763079776841119,0.0,0.6968591142083358,0.18410387764822536,1.4345567374100823,9.432221768323554,6.583669101843144,5.198963674664679,1.3937367025915093,0.3279450775485733,50.703642176589,2.0240546317171004,6.908754151713384,1.0659626139692262,2.3764985668631793,1.104608858018163,0.0,0.7380080050187937,2.049080126600154,5.933289428034043,9.109344098062094,4.872765946727391,0.920510980218613,6.258351808738699,0.0,9.750430706860486,2.2075309123817934,2.1716280007542865,0.0,9.751571493484546,1.7213834180771639,1.840555073834425,4.546141777790996,0.5124025390271205,21.529223512302178,17.599937263998626,15.935032870152192,14.267519968817622,6.144300521325362,2.0460043485984354,8.14510046014032,3.551657343712257,1.151154887114228,55.296073408034296,0.27578907175982054,0.0,0.27578907175982054,-0.27578907175982054,0.27578907175982054,0.21860910682663942,0.27578907175982054,0.1,0.1,0.0,0.0
28,1.0,1.0,0.991824784932377,0.9921045486358734,0.9920173946080078,0.9918714764036751,0.9913067733871461,0.9919538206124038,0.9912939511355406,0.9924498210785658,0.9925900121673206,0.9920343307608576,0.9916996483527258,0.9919320627009659,0.9918768095628508,0.9925900121673206,0.9927042149522117,0.991560137951344,0.9913380074884559,0.9914323953361334,0.9925900121673206,0.9912444847226536,0.9926698371800813,0.9913032736558607,0.9916217540126564,0.9918806317741334,0.9912579119283523,0.9912071601907876,0.9913523941404656,0.9912966273920633,0.9925900121673206,0.9918794861925176,0.9913789244800905,0.9923280054457139,0.9913028966882904,0.9925900121673206,0.9851368098632655,0.9822689371847801,0.9789388853224922,0.9772047293253537,0.9757488976983049,0.9754891064182682,0.9758867478061779,0.9754767236899584,0.9753040215322067,0.0,0.20559600165045533,0.05439119418009651,0.42327254927625535,2.7904692351188487,1.9457202790617258,1.5353145948625073,0.41119361135388266,0.09675204985454174,39.14760443719741,0.5982081337983474,2.0422226118917663,0.31445644324226796,0.7013563037157988,0.3263459075020198,0.0,0.21770356348267636,0.6046501137567941,1.7526970759872165,2.694160295520475,1.43871487021015,0.2719552370155405,1.8491975913774616,0.0,2.8863690016375667,0.6525445032080196,0.6408945533954712,0.0,2.8864689612939465,0.5079196880191865,0.5438697148054831,1.3420779350380707,0.15117406433358413,24.859377905074524,20.343219182224185,18.426059793050136,16.50546171326797,7.109779354902922,2.3679809791119637,9.424973094028354,4.110497373238804,1.3323609476163203,44.038444434300956,0.21975735547200065,0.0,0.21975735547200065,-0.21975735547200065,0.21975735547200065,0.16916597039905035,0.21975735547200065,0.1,0.1,0.0,0.0
29,1.0,1.0,0.9895423905270174,0.9899171501565093,0.9898004023054354,0.9896049364479694,0.9888484841612626,0.9897152412686744,0.9888313080151049,0.9903796625234822,0.9905339665736632,0.9898230892597748,0.9893747628553793,0.9896860952903827,0.9896120805225286,0.9905339665736631,0.9907204378014794,0.98918788061984,0.9888903240428772,0.989016762013143,0.9905339665736632,0.9887650448997178,0.9906743867913401,0.9888437960691926,0.9892704188906009,0.9896172005951691,0.9887830314168032,0.9887150465348183,0.9889095957936778,0.9888348930151971,0.9905339665736631,0.989615666022469,0.9889451347150027,0.9902164834517749,0.9888432910993727,0.9905339665736632,0.9827030790633091,0.9796646842888044,0.9761366294162468,0.9742993614791413,0.9727569669225881,0.972481728599197,0.9729030135203217,0.9724686096008284,0.9722856386699377,0.0,0.27609237860869196,0.07302688477167353,0.5684014353276353,3.7458080224441983,2.6122425490922394,2.06147533010971,0.5521876571001506,0.12992761100690475,64.05453181020592,0.8031244873235033,2.7417200327436517,0.4222868835272533,0.9418019612170992,0.438159041674973,0.0,0.292357775978233,0.811957046577954,2.353254229069664,3.6166789683528022,1.9318223551786158,0.36513310093119505,2.482728394764605,0.0,3.8741999195991936,0.8760525548411674,0.8606121369742465,0.0,3.8743800098711922,0.6820684300669114,0.7301927297829335,1.8021023004073087,0.2030100643809478,26.390239642659395,21.606192558791495,19.573557583146332,17.53706781404334,7.554984873813275,2.516496107124086,10.015153158357553,4.36826101600734,1.4159487942874345,66.51270448901828,0.3313676164574999,0.0,0.3313676164574999,-0.3313676164574999,0.3313676164574999,0.27626912350344146,0.3313676164574999,0.1,0.1,0.0,0.0
30,1.0,1.0,0.9906457217513687,0.9911734248852584,0.9910090309590234,0.9907337933468691,0.98966862460691,0.9908891147715595,0.9896444386876107,0.9918246936087473,0.992166071933199,0.9910409767076077,0.9904096833932081,0.9908480740006905,0.9907438529964069,0.992166071933199,0.9923045430055328,0.9901465324729873,0.9897275398019101,0.9899055784909824,0.992166071933199,0.9895511328699632,0.9922396980743906,0.9896620232531819,0.9902627555149552,0.990751062626702,0.9895764598814307,0.9894807296254019,0.9897546765650316,0.9896494867654577,0.992166071933199,0.9907489017780958,0.9898047193089194,0.9915949193728141,0.9896613121996547,0.992166071933199,0.9857393079132176,0.9832512346400442,0.9803621897047523,0.9788576922351252,0.9775946599573416,0.977369273473028,0.977714254237686,0.9773585306197669,0.9772086998318994,0.0,0.3884465251436551,0.10271248790035431,0.7996952398471616,5.26682859280289,3.673841243578536,2.8997527208256737,0.776898790592915,0.1828018997282031,47.47185646688803,1.1294986306867298,3.8557527481976632,0.5941500168356775,1.3249709101359082,0.6162704428100276,0.0,0.41134515492133283,1.1423326914681582,3.3099524544532195,5.085605775683452,2.717494274038807,0.5135598224263088,3.491857263728082,0.0,5.446594495297144,1.232015671021738,1.2107492799517778,0.0,5.446950441592875,0.9596079768842306,1.0269743051593023,2.5351031179099692,0.285624350149178,21.575876230165512,17.6383294293551,15.96988120459196,14.29881356677333,6.157797807432709,2.050504646824762,8.162992936411948,3.5594684522991393,1.1536875268499296,51.01138143933862,0.2543339648450506,0.0,0.2543339648450506,-0.2543339648450506,0.2543339648450506,0.20499096695860397,0.2543339648450506,0.1,0.1,0.0,0.0
31,1.0,1.0,0.9918284105134453,0.9923351000802013,0.992177278401432,0.9919119101041005,0.9908896908264211,0.9920614370949679,0.9908665146988219,0.992960688056492,0.9933250822427998,0.9922076249107498,0.9916016970513867,0.9920227334392937,0.9919215717795593,0.9933250822427998,0.9934215256133903,0.9913490300392401,0.9909463227286068,0.9911175954206785,0.9933250822427998,0.9907773769457124,0.9933592498663645,0.9908833608015664,0.9914606354560433,0.991928512745405,0.9908017294588941,0.9907095462019591,0.9909728469235245,0.9908713465414649,0.9933250822427998,0.9919264330297977,0.9910208594969703,0.9927399919934676,0.9908832299261834,0.9933250822427998,0.9871750217898536,0.9848079076317379,0.9820591455585365,0.9806275920917225,0.9794257279452683,0.9792113345578854,0.9795396394067196,0.9792013766012964,0.9790590920887612,0.0,0.3718873069835978,0.09850206932677315,0.7675479545555722,5.051433250410082,3.522230448267368,2.7797494218140737,0.7450653682291304,0.17468127279143605,33.015882317420086,1.0857789735426389,3.6960938409266215,0.5704331710226387,1.268802718286061,0.5922929315601552,0.0,0.395749468939693,1.0942716691995489,3.174444022553022,4.878203815569588,2.6055675053201908,0.49379259846734747,3.348300679437646,0.0,5.223322753387912,1.1841005052922093,1.1630289063405896,0.0,5.2236502143004335,0.9196613318593406,0.9874508020158901,2.4312637805078237,0.27328441434980144,20.50390069045789,16.755222396008275,15.169360675879528,13.581132790459382,5.848623646833097,1.9466942688447806,7.752335343313718,3.3781399684678677,1.0933682583202906,38.00225729975608,0.18970704767063384,0.0,0.18970704767063384,-0.18970704767063384,0.18970704767063384,0.14267993005480967,0.18987087663810415,0.1,0.1,0.0,0.0
32,1.0,1.0,0.9922584455724905,0.9927443145318245,0.9925932537499701,0.9923271959798529,0.9913526520775156,0.9924747299207718,0.9913309245017083,0.9933468883031639,0.993670672869921,0.9926188764799828,0.9920402579733114,0.992445086466069,0.9923364883752281,0.993670672869921,0.993789811294031,0.9917980268184838,0.9914076238897486,0.9915752984921489,0.993670672869921,0.9912502592906108,0.9937299564499137,0.9913466720505621,0.9919051574905761,0.9923433399900827,0.9912739729442281,0.9911827605834642,0.9914380325236101,0.9913353960734413,0.993670672869921,0.9923412935093813,0.9914836744062895,0.9931344997396453,0.9913524117930593,0.993670672869921,0.9891014335916068,0.9873265844962414,0.9852637386069061,0.9841882218908721,0.9832845250411762,0.9831241620714679,0.9833713584270093,0.9831195417829177,0.9830156987749853,0.0,0.349840739315797,0.09440041006629074,0.7426048491412077,4.844247765133538,3.364495233259505,2.652361715319269,0.7145048474523253,0.16085969920923054,40.77698131207891,1.0677533122374498,3.52460819641686,0.553702473273961,1.1967916656701225,0.5812239249379991,0.0,0.3928617663264332,1.0360700491134789,3.0442253918139888,4.684724013632984,2.491962502901286,0.48682703067582056,3.204324836240427,0.0,5.002543130381707,1.1619783312022778,1.135207363221432,0.0,5.0028444460835395,0.8752793884871533,0.9735231553447012,2.331454781136188,0.25534955482259963,15.368597245025487,12.52572627211751,11.34380426697375,10.160595010716465,4.377723361318522,1.448778987849868,5.793975244667079,2.50182831517137,0.7932110429678081,42.84630356299498,0.21354157353544506,0.0,0.21354157353544506,-0.21354157353544506,0.21354157353544506,0.1763171453047338,0.21543985538084848,0.1,0.1,0.0,0.0
33,1.0,1.0,0.9910713628312848,0.9916284690751502,0.9914558814613065,0.9911246887276619,0.9900200378947829,0.9913032083942698,0.9899962428407181,0.9923254577018759,0.9927382089465127,0.9914774261982935,0.990819404444579,0.9912860514393759,0.9911354060510362,0.9927382089465127,0.9928356241384155,0.9905417781109633,0.9900845726185014,0.9902845826646319,0.9927382089465127,0.9899145890998541,0.9927666822835958,0.9900133836436648,0.9906648668712378,0.9911437036043553,0.989942594949897,0.9898316611401075,0.9901306491289268,0.9900010055925087,0.9927382089465127,0.9911412393893262,0.9901820865633286,0.9920802137206302,0.9900331819042503,0.9927382089465127,0.9862038345707833,0.9836967676869939,0.980779348515981,0.979255992979308,0.9779745718761671,0.9777487979736895,0.9780999691146692,0.9777477521574797,0.9776065394486335,0.0,0.3874871471956389,0.1084605647419615,0.8690130577259116,5.5714470126515385,3.840773216156834,3.0217550871739696,0.822143178706127,0.17038529111701475,33.35330176728758,1.2873097709271446,4.0101222520103725,0.6519633470505403,1.3327382706380053,0.6980919046096633,0.0,0.48182110659301003,1.162570573453906,3.5020629374413352,5.402910142039474,2.8520478487242773,0.5896545283098014,3.671363170361699,0.0,5.738375744012351,1.3955012736501091,1.3504249476909258,0.0,5.738774240733187,0.992333114180382,1.179116369344101,2.6822142390176986,0.2789247045300618,21.732116822093417,17.72159201464193,16.08163284724851,14.439336645809627,6.231309056217058,2.04783123481917,8.230490892932018,3.5122786131649146,1.0817302399194828,38.83744837020311,0.19397261677753302,0.0,0.19397261677753302,-0.19397261677753302,0.19397261677753302,0.1439842633184545,0.20007287716066313,0.1,0.1,0.0,0.0
34,1.0,1.0,0.9947378298228111,0.9950524084546051,0.9949560223244185,0.9947241042853469,0.994122310561415,0.9948409866040391,0.9941107962291881,0.9954564008408289,0.995391972586069,0.9949547216529789,0.9945924973573417,0.9948602305421524,0.9947302633986556,0.995391972586069,0.9954754820522975,0.9944359382105246,0.9941613344829051,0.9942875960003715,0.995391972586069,0.9940833181536414,0.9957089682868048,0.9941189012878103,0.9945058731968891,0.9947357073527939,0.9941005334820967,0.9940269820828551,0.994206618841021,0.9941128592072342,0.995391972586069,0.994734113624644,0.9942341230925773,0.9953149717036687,0.9941527977734362,0.995391972586069,0.9886918046323411,0.9861313502814895,0.9831477045577837,0.9815871253099318,0.9802727408284833,0.9800430241765666,0.980403981405818,0.9800483015433824,0.9799104160451154,0.0,0.1974095982454533,0.061724752680275934,0.5198289567982504,3.183028989919454,2.146394676736884,1.6780029840993624,0.4694400123051988,0.07475776334112304,28.518594927712858,0.8322048188137371,2.2196773645222687,0.39640501395374866,0.6906984649622929,0.44698217569563825,0.0,0.3241267260320488,0.6167238951394228,2.000103932586952,3.110273512532157,1.6046630037042726,0.3854183358960968,2.073182109005925,0.0,21.173912574270336,0.893679824171745,0.8434330946652955,0.0,3.255466650690601,0.5429291552452036,0.770753862968622,1.5314047809814044,0.13588636209772206,22.1403871711525,18.027620074529544,16.383401271938265,14.736976775752773,6.368247440359238,2.075474631510149,8.39216220645145,3.5320913301377885,1.0507837130001147,24.92989800659842,0.124496600451061,0.0,0.124496600451061,-0.124496600451061,0.124496600451061,0.12345061994705211,0.17968511763308997,0.05263157894736842,0.1,0.0,0.04500000000000001
35,1.0,1.0,0.9967048572385415,0.9967787618257918,0.9967581460247757,0.99661838607164,0.9965187161035725,0.9966763785887058,0.9965196607496977,0.9968934735672514,0.9965768774540764,0.9967322679242075,0.9966649024933997,0.996735841546814,0.9966200370198215,0.9965768774540764,0.9966663194916238,0.9966285145383555,0.9965327899651037,0.9965877528992872,0.9965768774540764,0.9965485818786927,0.9969593104009256,0.9965185763002585,0.9966457630155939,0.9966227565924048,0.9965552875710467,0.9965172880547338,0.9965800160846732,0.9965189559009301,0.9965768774540764,0.9966219980596397,0.9965835519287879,0.9968546484059599,0.9965696796685367,0.9965768774540764,0.991372929143348,0.9893823769807741,0.9870552853495009,0.9858332592349451,0.984800990502229,0.9846239947303995,0.9849088550947914,0.9846397670527246,0.9845442209902245,0.0,0.07242490048609071,0.021300770418883168,0.20411571982081114,1.1066619802729472,0.7184493923810505,0.5574947496860252,0.16320712712064792,0.05152469266888214,30.518877150774404,0.4117245826607925,0.7351727012238536,0.1634582243021611,0.24133996596132856,0.21510528350830802,0.0,0.17919118104167975,0.20591265653606758,0.6953264600283734,1.0998608924431812,0.5425460639314963,0.1968091209812522,0.7051007662875112,0.0,26.310147312037223,0.4301432350243191,0.377208873649834,0.0,1.115770081687996,0.1785040608763132,0.39359676541434097,0.5321824589516322,0.05912923653152946,17.20535068812549,13.9347452669262,12.698825471690206,11.46187723447766,4.966271878072725,1.5865452235964832,6.509824267084416,2.649864934775687,0.7208407781200236,22.992251749894503,0.11459140981171617,0.0,0.11459140981171617,-0.11459140981171617,0.11459140981171617,0.13231735482732832,0.17979177707709132,0.0,0.1,0.0,0.05
36,1.0,1.0,0.9945383996337039,0.9944086576550715,0.9944523333976087,0.9943830526213984,0.9947119238483528,0.9943939010587953,0.9947237316874495,0.9942803359338735,0.994079993628107,0.9944034098171287,0.9945870991863545,0.9944922278683423,0.9943809069223996,0.994079993628107,0.9941744306426732,0.9946524287457288,0.9947053176978179,0.9947021765698661,0.994079993628107,0.9948034866515539,0.9941887422607795,0.9947146086621558,0.9946251684776375,0.9943814479680557,0.9948015336802581,0.9947917939732752,0.9947574049310994,0.9947205802146952,0.994079993628107,0.9943813623512996,0.9947404025438135,0.9943278367605484,0.994784066085257,0.994079993628107,0.9886587791464824,0.9865894756070399,0.9841653809699482,0.9828892482145891,0.981809306634754,0.9816263499832222,0.981925258953022,0.9816503862157131,0.9815586865992312,0.0,0.1997705364256032,0.033603163903482156,0.19126552502584468,1.693289265119825,1.320839584218534,1.0726937414051019,0.2484845000192341,0.13444459953309784,32.31033683086657,0.17891138531861636,1.4518989481149889,0.1264750442902816,0.6449292106280207,0.09831665777014574,0.0,0.07996428829517951,0.5115680560937812,1.0613747928199224,1.5651738887125413,0.942072678978417,0.0830889315899821,1.1905735990734236,0.0,1.8224554640576187,0.19662793512557813,0.21458703319052122,0.0,1.822429229314145,0.3790070991152372,0.1661757677773109,0.8127358199359223,0.16692331906192803,17.94387586986971,14.50168736896468,13.244234473254576,11.985909217465801,5.203358747476,1.6420339817427643,6.798133585426003,2.7096164276495553,0.6928135344916718,33.89498000769509,0.1691934712992843,0.0,0.1691934712992843,-0.1691934712992843,0.1691934712992843,0.13976336228640507,0.18976105537725674,0.0,0.1,0.0,0.0
37,1.0,1.0,0.9950409597302833,0.9948461469504299,0.9949114586459571,0.9948187474180117,0.9953070254276363,0.9948309848060997,0.9953242710243291,0.9946508390016832,0.9943901187979556,0.9948413915972386,0.995114855289711,0.9949713352406524,0.9948154984959133,0.9943901187979556,0.9944908204810182,0.9952128981136312,0.9952964549788019,0.995288380940054,0.9943901187979556,0.9954393315560337,0.9945124447448455,0.9953109690443287,0.9951718571061526,0.994816119717361,0.9954360459219905,0.9954241710538781,0.9953698106261466,0.9953196968184331,0.9943901187979556,0.9948160421353325,0.9953446691340325,0.9947229064167629,0.9954095371450489,0.9943901187979556,0.9901964573586579,0.9885987918087641,0.9867134173652189,0.9857120630101703,0.9848591870873059,0.9847208375133946,0.9849593757198665,0.9847607219312374,0.9847112116785551,0.0,0.2901498530398829,0.04925963698516081,0.28127829984531405,2.483223283626969,1.9327153454691948,1.568589691809206,0.36432742278564234,0.1940317116514387,34.432679671415215,0.2495758284758449,2.1225687452697377,0.18573466423974144,0.9377379365236203,0.1390564051758538,0.0,0.10745353774952501,0.7450680601018917,1.5563409910485777,2.296988868622983,1.3793248362336605,0.11411486341870365,1.743864383283595,0.0,2.6708736968667712,0.2781044161309514,0.31168408784651347,0.0,2.670815622503021,0.553423169537293,0.22822629875593464,1.1916728135198194,0.24185433873459714,13.906488604396491,11.130509062447716,10.235870580757247,9.341399649563856,4.080659131547247,1.2323974935532083,5.27030490631613,1.944563414661861,0.38454715520065386,33.95012194107249,0.16938421013753635,0.0,0.16938421013753635,-0.16938421013753635,0.16938421013753635,0.14894486425744888,0.19856770833177886,0.0,0.1,0.0,0.0
38,1.0,1.0,0.9961166851657808,0.9956746083273903,0.9958184365189242,0.9957921779763802,0.9968101362315928,0.9957540205399433,0.9968413901331838,0.9951886535820684,0.9946864722876354,0.9957146537249956,0.9962969200473538,0.9959538788419194,0.9957843649714362,0.9946864722876354,0.9948093038783813,0.9965185545585875,0.996775556565213,0.9967026068353216,0.9946864722876354,0.9970261049852982,0.9948605676823558,0.9968176577020182,0.9964236553609257,0.9957826641041977,0.9970129029105657,0.997030694407213,0.9968630187674865,0.9968335785468474,0.9946864722876354,0.995783317431734,0.9968122840461842,0.9953642809922908,0.9969481845949529,0.9946864722876354,0.9918130116678237,0.9907168718581504,0.9894041215791949,0.9886946844443357,0.988082938387535,0.9879920721754409,0.9881665460594116,0.988049172388052,0.9880448877136693,0.0,0.5054859756150416,0.09555192053541382,0.5889629215109401,4.841553678998539,3.6623497460755896,2.9502437990426706,0.7100616955999789,0.3153184851474842,41.99516726739041,0.47690840325679074,3.9772315488471164,0.3985421518135186,1.6535908347013846,0.2842775474178659,0.0,0.11103683302836134,1.338564786808151,3.0336564316690064,4.527165028764979,2.6358796877297617,0.19353709312169912,3.347837757335839,0.0,5.157384008126215,0.5686167973858586,0.6804111708125197,0.0,5.157118255184141,1.0239646791099846,0.3870855746689687,2.322065240479635,0.41031612022549024,9.684002164235283,7.618893882801869,7.1009657344526005,6.584773695704723,2.909971139854622,0.8090135707085576,3.6798282597991783,1.1660519313217619,0.20561105976210214,37.98899035992919,0.18922248620982485,0.0,0.18922248620982485,-0.18922248620982485,0.18922248620982485,0.18175799285541594,0.2277945249688254,0.0,0.1,0.0,0.0
39,1.0,1.0,0.9973594041348508,0.9965722380917212,0.9968251814039703,0.9969112100844557,0.9986588466245949,0.9967957223377822,0.998708814472749,0.9956761097642114,0.99485975117708,0.9966802047649622,0.9976893813081016,0.9970660396898552,0.9968969805590121,0.99485975117708,0.9949889321691586,0.9980834140952828,0.9985896346046783,0.998420343972811,0.99485975117708,0.9989826331748595,0.9950817946050237,0.9986712099309203,0.997913161185753,0.9968917087458676,0.9989549814912628,0.9990189249872217,0.9986883990231346,0.998696757319087,0.99485975117708,0.9968934701867537,0.9986026161657569,0.9959975518357775,0.9988364523921456,0.99485975117708,0.992202188169547,0.9911958447093877,0.9899768286398604,0.9893094008205319,0.9887286591522012,0.988648149371842,0.988816101127604,0.9887219368336438,0.9887393305568554,0.0,0.7952218872901752,0.16168971503443225,1.0563532931164703,8.22455201632725,6.099327129987173,4.887659089229846,1.2050459526495378,0.4726230517306652,44.16554231740456,1.012960849641743,6.574111582894162,0.7333819377924735,2.6229877758090234,0.5869051365085126,0.0,0.2653624560095996,2.1499949538850274,5.15055147298819,7.748623720998789,4.413996467554381,0.4259586900199018,5.62491804248287,0.0,8.70405460851731,1.1741865607776423,1.3194069057454598,0.0,8.70324233387091,1.6774233203567295,0.8520009208190565,3.940860127416166,0.6338945744137711,9.049248705083029,7.041830001899505,6.624695882879379,6.211415049664744,2.766718279145823,0.7273564884691132,3.4495663064217132,0.9893164276191392,0.3142924524501772,38.22252446705103,0.1903063808927942,0.0,0.1903063808927942,-0.1903063808927942,0.1903063808927942,0.1912208173715523,0.23904621960502065,0.0,0.1,0.0,0.0
40,1.0,1.0,0.9976672064672512,0.9967295238051876,0.9970300700464712,0.9971646339876986,0.9992307479041121,0.997015575103389,0.9992888970273629,0.995654593526328,0.9947255734117342,0.9968669938262171,0.9980624662909273,0.9973169083600144,0.9971476068402431,0.9947255734117341,0.9948331903271307,0.9985316955949933,0.999146455741403,0.9989352751263193,0.9947255734117342,0.9996017627604085,0.9949441914750925,0.9992452264780044,0.9983285800926575,0.9971407849432887,0.9995678223852248,0.9996517887801578,0.9992503389219453,0.9992749819480754,0.9947255734117341,0.9971430277216238,0.9991492540922852,0.9960396062431653,0.9994258337072065,0.9947255734117341,0.9908202225715851,0.9893537645280601,0.9875958200209152,0.9866447282952231,0.9858239625590948,0.9857027561524628,0.9859371289360466,0.9857817723924367,0.9857786609547544,0.0,0.9225942785065827,0.1909038437163761,1.2637251363137167,9.720546132471293,7.174767418429943,5.741922334397367,1.4235091868395862,0.5417121254739168,36.7946473999454,1.2593805559643634,7.719762906149239,0.8823889404027991,3.049345246745503,0.724787300062969,0.0,0.3434675215035009,2.507016375573528,6.085682476167426,9.173732743838448,5.1984512333703625,0.53431146069612,6.630234634897859,0.0,10.27233069962598,1.4501727099296227,1.6062141974684954,0.0,10.271184664994419,1.9651993273452986,1.0687595278732602,4.655629865731805,0.7321346119743012,12.972328412427117,10.2065576569491,9.524381954747389,8.844906350506877,3.912541151372454,1.0824941598477884,4.941331464272626,1.5515261119989823,0.28555234026287046,32.590849371582614,0.162568086783047,0.0,0.162568086783047,-0.162568086783047,0.162568086783047,0.15926349192337774,0.21580898003311874,0.0,0.1,0.0,0.0
